year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws
2020,5,11,18,-0.436,-0.799,-0.0565,-0.0383,0.0514,-0.09,-0.0339,0.133,-0.271,-0.617
2020,5,11,19,-0.578,-0.596,-0.208,-0.238,-0.169,-0.202,-0.285,0.0785,-0.55,-0.608
2020,5,11,20,-0.414,-0.715,-0.108,-0.115,-0.171,-0.0847,-0.171,0.0822,-0.28,-0.671
2020,5,11,21,-0.34,-0.675,-0.0652,-0.174,-0.0307,-0.0748,-0.16,0.185,-0.235,-0.624
2020,5,11,22,-0.438,-0.722,-0.108,-0.186,-0.108,-0.0989,-0.195,0.165,-0.299,-0.575
2020,5,11,23,-0.436,-0.649,-0.0464,-0.152,0.0112,-0.0577,-0.0257,0.0306,-0.371,-0.573
2020,5,11,24,-0.508,-0.757,-0.238,-0.282,-0.0639,-0.201,-0.348,0.117,-0.519,-0.696
2020,5,11,25,-0.55,-0.758,-0.187,-0.204,-0.162,-0.16,-0.259,0.21,-0.563,-0.716
2020,5,11,26,-0.464,-0.571,-0.0811,-0.172,-0.0386,-0.0833,-0.0729,0.19,-0.499,-0.656
2020,5,11,27,-0.559,-0.61,-0.188,-0.205,-0.197,-0.171,-0.269,0.119,-0.496,-0.66
2020,5,11,28,-0.386,-0.861,-0.078,-0.212,-0.0521,-0.103,-0.0201,0.143,-0.221,-0.566
2020,5,11,29,-0.473,-0.777,-0.133,-0.187,-0.155,-0.108,-0.204,0.127,-0.332,-0.641
2020,5,11,30,-0.532,-0.68,-0.137,.,-0.123,-0.142,-0.201,0.153,-0.343,-0.589
2020,5,11,31,-0.401,-0.667,-0.117,-0.147,-0.0867,-0.11,-0.198,0.0889,-0.215,-0.634
2020,5,11,32,-0.596,-0.616,-0.256,-0.256,-0.236,-0.262,-0.405,0.211,-0.422,-0.659
2020,5,11,33,-0.502,-0.691,-0.1,-0.112,-0.467,-0.0819,-0.189,0.148,-0.536,-0.583
2020,5,11,34,-0.51,-0.574,-0.178,-0.203,-0.164,-0.139,-0.338,0.224,-0.533,-0.661
2020,5,11,35,-0.669,-0.772,-0.231,-0.163,-0.244,-0.233,-0.338,0.224,-0.605,-0.677
2020,5,11,36,-0.54,-0.78,-0.205,-0.248,-0.154,-0.172,-0.335,0.177,-0.568,-0.675
2020,5,11,37,-0.542,-0.66,-0.223,-0.253,-0.18,-0.224,-0.334,0.0805,-0.427,-0.653
2020,5,11,38,-0.266,-0.504,-0.00447,-0.033,0.00479,0.00943,-0.0411,0.16,-0.195,-0.55
2020,5,11,39,-0.463,-0.739,-0.151,-0.254,-0.113,-0.148,-0.136,0.135,-0.328,-0.653
2020,5,11,40,-0.338,-0.553,-0.0506,-0.103,-0.0299,-0.0442,-0.125,0.126,-0.0924,-0.602
2020,5,11,41,-0.65,-0.695,-0.261,-0.296,-0.235,-0.252,-0.352,0.0862,-0.398,-0.675
2020,5,11,42,-0.543,-0.662,-0.209,-0.236,-0.204,-0.199,-0.308,0.168,-0.557,-0.646
2020,5,11,44,-0.643,-0.986,-0.322,-0.289,-0.374,-0.34,-0.318,0.0808,-0.816,-0.767
2020,5,11,45,-0.385,-0.542,-0.105,-0.157,-0.0671,-0.108,-0.139,0.112,-0.272,-0.605
2020,5,11,46,-0.568,-0.407,-0.217,-0.174,-0.351,-0.2,-0.238,0.00571,-0.361,-0.651
2020,5,11,47,-0.236,-0.616,0.00977,-0.132,0.0752,-0.0285,0.0512,0.164,-0.157,-0.584
2020,5,11,48,-0.412,-0.691,-0.129,-0.186,-0.0685,-0.112,-0.273,0.12,-0.308,-0.606
2020,5,11,49,-0.477,-0.584,-0.146,-0.142,-0.137,-0.151,-0.339,0.223,-0.295,-0.58
2020,5,11,50,-0.571,-0.912,-0.141,-0.203,.,-0.0986,-0.22,0.0514,-0.654,-0.642
2020,5,11,51,-0.512,-0.727,-0.193,-0.27,-0.0228,-0.165,-0.317,0.118,-0.375,-0.667
2020,5,11,53,-0.612,-0.679,-0.235,-0.264,-0.194,-0.208,-0.391,0.117,-0.475,-0.66
2020,5,11,54,-0.39,-0.735,-0.0684,-0.256,-0.0493,-0.0718,0.0204,0.146,-0.303,-0.594
2020,5,11,55,-0.532,-0.654,-0.165,-0.188,-0.202,-0.153,-0.208,0.122,-0.431,-0.658
2020,5,11,56,-0.432,-0.28,-0.0538,-0.083,0.0104,-0.053,-0.158,0.0674,-0.206,-0.523
2020,5,12,1,-0.381,-0.538,-0.0964,-0.212,-0.0416,-0.113,-0.107,0.124,-0.262,-0.591
2020,5,12,2,-0.559,-0.596,-0.195,-0.195,.,-0.199,-0.0563,0.0781,-0.527,-0.567
2020,5,12,4,-0.561,-0.615,-0.198,-0.216,-0.199,-0.186,-0.368,0.0785,-0.317,-0.631
2020,5,12,5,-0.38,-0.673,-0.00626,-0.175,-0.028,0.017,0.0486,0.163,-0.232,-0.683
2020,5,12,6,-0.62,-0.72,-0.28,-0.292,-0.258,-0.261,-0.436,0.128,-0.472,-0.698
2020,5,12,8,-0.588,-0.62,-0.207,-0.224,-0.135,-0.203,-0.355,0.092,-0.34,-0.676
2020,5,12,9,-0.624,-0.708,-0.239,-0.24,-0.243,-0.238,-0.353,0.202,-0.568,-0.724
2020,5,12,10,-0.581,-0.688,-0.205,-0.252,-0.0861,-0.189,-0.201,0.223,-0.469,-0.65
2020,5,12,11,-0.677,-0.78,-0.322,-0.366,-0.135,-0.256,-0.35,0.248,-0.44,-0.851
2020,5,12,12,-0.41,-0.646,-0.131,-0.209,-0.0789,-0.131,-0.248,0.125,-0.294,-0.609
2020,5,12,13,-0.468,-0.634,-0.179,-0.211,-0.14,-0.176,-0.267,0.0932,-0.368,-0.655
2020,5,12,15,-0.481,-0.737,-0.12,-0.127,-0.0527,-0.113,-0.295,0.237,-0.191,-0.582
2020,5,12,16,-0.457,-0.597,-0.0804,-0.26,-0.0126,-0.0841,-0.143,0.115,-0.141,-0.515
2020,5,12,17,-0.53,-0.752,-0.199,-0.273,-0.126,-0.168,-0.294,0.128,-0.458,-0.636
2020,5,12,18,-0.453,-0.778,-0.0565,-0.0261,0.0442,-0.0909,-0.0462,0.107,-0.24,-0.591
2020,5,12,19,-0.603,-0.591,-0.216,-0.242,-0.165,-0.214,-0.301,0.0546,-0.546,-0.598
2020,5,12,20,-0.438,-0.734,-0.121,-0.136,-0.186,-0.0946,-0.165,0.0657,-0.24,-0.664
2020,5,12,21,-0.365,-0.676,-0.0695,-0.194,-0.0366,-0.0767,-0.156,0.182,-0.23,-0.615
2020,5,12,22,-0.461,-0.698,-0.118,-0.2,-0.121,-0.105,-0.199,0.158,-0.277,-0.572
2020,5,12,23,-0.471,-0.623,-0.0564,-0.169,0.0053,-0.0685,-0.00815,0.0175,-0.375,-0.57
2020,5,12,24,-0.529,-0.735,-0.245,-0.29,-0.0754,-0.207,-0.333,0.108,-0.499,-0.702
2020,5,12,25,-0.561,-0.748,-0.189,-0.206,-0.183,-0.159,-0.246,0.213,-0.561,-0.711
2020,5,12,26,-0.478,-0.547,-0.0858,-0.179,-0.0434,-0.0871,-0.073,0.169,-0.509,-0.647
2020,5,12,27,-0.577,-0.601,-0.197,-0.215,-0.169,-0.182,-0.266,0.111,-0.486,-0.66
2020,5,12,28,-0.382,-0.852,-0.0776,-0.188,-0.0563,-0.0984,-0.0354,0.116,-0.183,-0.566
2020,5,12,29,-0.486,-0.77,-0.149,-0.198,-0.175,-0.124,-0.214,0.104,-0.316,-0.634
2020,5,12,30,-0.556,-0.703,-0.157,.,-0.16,-0.158,-0.182,0.138,-0.37,-0.605
2020,5,12,31,-0.425,-0.66,-0.128,-0.151,-0.0936,-0.125,-0.192,0.0642,-0.241,-0.632
2020,5,12,32,-0.6,-0.621,-0.254,-0.257,-0.239,-0.256,-0.409,0.193,-0.442,-0.639
2020,5,12,33,-0.52,-0.621,-0.101,-0.113,-0.46,-0.0824,-0.175,0.144,-0.505,-0.578
2020,5,12,34,-0.537,-0.545,-0.179,-0.205,-0.158,-0.138,-0.326,0.235,-0.524,-0.662
2020,5,12,35,-0.686,-0.753,-0.243,-0.177,-0.244,-0.25,-0.331,0.195,-0.573,-0.692
2020,5,12,36,-0.558,-0.772,-0.212,-0.253,-0.16,-0.182,-0.327,0.167,-0.569,-0.671
2020,5,12,37,-0.552,-0.683,-0.223,-0.25,-0.185,-0.223,-0.32,0.0689,-0.399,-0.653
2020,5,12,38,-0.285,-0.476,-0.0132,-0.045,0.00342,0.00107,-0.0321,0.144,-0.217,-0.534
2020,5,12,39,-0.468,-0.73,-0.137,-0.27,-0.0897,-0.133,-0.112,0.12,-0.278,-0.621
2020,5,12,40,-0.356,-0.581,-0.0661,-0.115,-0.0439,-0.0615,-0.132,0.108,-0.142,-0.617
2020,5,12,41,-0.657,-0.677,-0.272,-0.297,-0.254,-0.266,-0.367,0.0699,-0.407,-0.658
2020,5,12,42,-0.561,-0.66,-0.214,-0.244,-0.21,-0.202,-0.303,0.166,-0.546,-0.639
2020,5,12,44,-0.679,-0.963,-0.335,-0.308,-0.384,-0.349,-0.333,0.104,-0.644,-0.776
2020,5,12,45,-0.394,-0.515,-0.11,-0.162,-0.0767,-0.112,-0.125,0.11,-0.271,-0.606
2020,5,12,46,-0.579,-0.526,-0.223,-0.181,-0.328,-0.211,-0.224,-0.00983,-0.382,-0.637
2020,5,12,47,-0.251,-0.63,0.00238,-0.139,0.0611,-0.0305,0.0581,0.157,-0.128,-0.578
2020,5,12,48,-0.43,-0.675,-0.136,-0.194,-0.0737,-0.119,-0.271,0.101,-0.29,-0.607
2020,5,12,49,-0.49,-0.64,-0.155,-0.147,-0.166,-0.16,-0.33,0.206,-0.259,-0.582
2020,5,12,50,-0.589,-0.907,-0.16,-0.238,.,-0.114,-0.208,0.0616,-0.647,-0.608
2020,5,12,51,-0.527,-0.731,-0.198,-0.271,-0.0352,-0.173,-0.315,0.114,-0.367,-0.672
2020,5,12,53,-0.62,-0.686,-0.244,-0.272,-0.205,-0.218,-0.387,0.0974,-0.45,-0.671
2020,5,12,54,-0.406,-0.722,-0.0734,-0.239,-0.0573,-0.0757,0.0296,0.142,-0.359,-0.578
2020,5,12,55,-0.553,-0.645,-0.171,-0.196,-0.211,-0.158,-0.195,0.108,-0.414,-0.635
2020,5,12,56,-0.447,-0.322,-0.0698,-0.112,-0.0037,-0.0667,-0.155,0.0533,-0.248,-0.531
2020,5,13,1,-0.374,-0.572,-0.0871,-0.197,-0.0366,-0.102,-0.074,0.118,-0.215,-0.588
2020,5,13,2,-0.569,-0.543,-0.184,-0.175,.,-0.203,-0.116,0.0837,-0.535,-0.546
2020,5,13,4,-0.558,-0.623,-0.193,-0.203,-0.201,-0.185,-0.359,0.0592,-0.3,-0.626
2020,5,13,5,-0.38,-0.692,-0.0133,-0.147,-0.0408,0.0108,0.0461,0.141,-0.186,-0.685
2020,5,13,6,-0.622,-0.717,-0.277,-0.291,-0.256,-0.257,-0.435,0.125,-0.465,-0.695
2020,5,13,8,-0.587,-0.629,-0.206,-0.228,-0.124,-0.198,-0.36,0.0848,-0.334,-0.669
2020,5,13,9,-0.631,-0.701,-0.24,-0.244,-0.239,-0.233,-0.348,0.184,-0.553,-0.718
2020,5,13,10,-0.592,-0.695,-0.201,-0.249,-0.123,-0.182,-0.169,0.228,-0.546,-0.643
2020,5,13,11,-0.678,-0.786,-0.32,-0.363,-0.119,-0.265,-0.355,0.221,-0.409,-0.853
2020,5,13,12,-0.41,-0.633,-0.126,-0.21,-0.0683,-0.127,-0.235,0.126,-0.258,-0.603
2020,5,13,13,-0.47,-0.653,-0.185,-0.218,-0.141,-0.182,-0.262,0.0852,-0.351,-0.657
2020,5,13,15,-0.486,-0.752,-0.123,-0.132,-0.116,-0.109,-0.297,0.236,-0.186,-0.584
2020,5,13,16,-0.457,-0.637,-0.0828,-0.264,-0.0188,-0.0852,-0.127,0.112,-0.153,-0.507
2020,5,13,17,-0.531,-0.744,-0.201,-0.273,-0.134,-0.17,-0.297,0.135,-0.482,-0.637
2020,5,13,18,-0.453,-0.787,-0.0554,-0.0332,0.0264,-0.083,-0.0471,0.0906,-0.217,-0.572
2020,5,13,19,-0.601,-0.603,-0.209,-0.228,-0.174,-0.207,-0.298,0.0441,-0.512,-0.601
2020,5,13,20,-0.435,-0.726,-0.124,-0.12,-0.174,-0.108,-0.167,0.0587,-0.213,-0.663
2020,5,13,21,-0.368,-0.67,-0.0692,-0.208,-0.0428,-0.0719,-0.158,0.173,-0.197,-0.612
2020,5,13,22,-0.463,-0.669,-0.12,-0.206,-0.135,-0.101,-0.215,0.147,-0.25,-0.574
2020,5,13,23,-0.471,-0.637,-0.0518,-0.144,-0.00145,-0.0617,-0.00474,0.0216,-0.362,-0.565
2020,5,13,24,-0.525,-0.755,-0.234,-0.281,-0.0577,-0.194,-0.324,0.112,-0.484,-0.695
2020,5,13,25,-0.563,-0.724,-0.189,-0.214,-0.152,-0.146,-0.248,0.193,-0.551,-0.709
2020,5,13,26,-0.475,-0.531,-0.0835,-0.179,-0.0412,-0.0842,-0.0717,0.164,-0.494,-0.64
2020,5,13,27,-0.577,-0.631,-0.199,-0.218,-0.154,-0.183,-0.266,0.11,-0.445,-0.664
2020,5,13,28,-0.395,-0.865,-0.0779,-0.205,-0.0595,-0.088,-0.0255,0.109,-0.206,-0.559
2020,5,13,29,-0.482,-0.778,-0.149,-0.207,-0.166,-0.125,-0.234,0.114,-0.308,-0.642
2020,5,13,30,-0.541,-0.661,-0.168,.,-0.165,-0.169,-0.196,0.155,-0.38,-0.601
2020,5,13,31,-0.43,-0.654,-0.129,-0.149,-0.133,-0.121,-0.179,0.0564,-0.249,-0.628
2020,5,13,32,-0.602,-0.637,-0.253,-0.251,-0.245,-0.256,-0.402,0.178,-0.422,-0.627
2020,5,13,33,-0.511,-0.591,-0.094,-0.108,-0.409,-0.0748,-0.178,0.131,-0.489,-0.585
2020,5,13,34,-0.534,-0.517,-0.169,-0.197,-0.13,-0.13,-0.308,0.227,-0.524,-0.654
2020,5,13,35,-0.679,-0.786,-0.239,-0.154,-0.236,-0.249,-0.326,0.187,-0.571,-0.693
2020,5,13,36,-0.554,-0.762,-0.202,-0.239,-0.161,-0.174,-0.323,0.163,-0.569,-0.658
2020,5,13,37,-0.551,-0.673,-0.218,-0.249,-0.186,-0.215,-0.304,0.0645,-0.36,-0.644
2020,5,13,38,-0.285,-0.492,-0.0174,-0.0421,0.00199,-0.00762,-0.0162,0.145,-0.204,-0.53
2020,5,13,39,-0.458,-0.709,-0.132,-0.259,-0.0776,-0.132,-0.125,0.0937,-0.266,-0.612
2020,5,13,40,-0.356,-0.57,-0.0635,-0.106,-0.0432,-0.0601,-0.132,0.112,-0.171,-0.627
2020,5,13,41,-0.656,-0.682,-0.272,-0.287,-0.253,-0.27,-0.372,0.0751,-0.376,-0.66
2020,5,13,42,-0.561,-0.642,-0.205,-0.236,-0.195,-0.195,-0.298,0.16,-0.531,-0.628
2020,5,13,44,-0.702,-0.956,-0.348,-0.328,-0.423,-0.342,-0.33,0.0714,-0.622,-0.782
2020,5,13,45,-0.387,-0.52,-0.106,-0.159,-0.0622,-0.11,-0.117,0.104,-0.239,-0.602
2020,5,13,46,-0.567,-0.5,-0.233,-0.222,-0.379,-0.207,-0.22,-0.00936,-0.388,-0.648
2020,5,13,47,-0.246,-0.609,0.00595,-0.127,0.0687,-0.0317,0.0687,0.151,-0.116,-0.578
2020,5,13,48,-0.431,-0.679,-0.135,-0.191,-0.0723,-0.121,-0.261,0.098,-0.267,-0.603
2020,5,13,49,-0.494,-0.612,-0.156,-0.146,-0.155,-0.162,-0.312,0.201,-0.193,-0.573
2020,5,13,50,-0.578,-0.867,-0.172,-0.265,.,-0.124,-0.23,0.056,-0.683,-0.614
2020,5,13,51,-0.526,-0.714,-0.194,-0.268,-0.0216,-0.17,-0.313,0.105,-0.348,-0.661
2020,5,13,53,-0.625,-0.674,-0.242,-0.267,-0.216,-0.219,-0.383,0.101,-0.457,-0.67
2020,5,13,54,-0.401,-0.685,-0.0658,-0.277,-0.0464,-0.0671,0.0264,0.143,-0.288,-0.558
2020,5,13,55,-0.554,-0.636,-0.175,-0.208,-0.207,-0.159,-0.191,0.109,-0.405,-0.627
2020,5,13,56,-0.438,-0.704,-0.0827,-0.151,-0.0453,-0.0729,-0.148,0.0672,-0.293,-0.535
2020,5,14,1,-0.36,-0.564,-0.0862,-0.191,-0.0337,-0.104,-0.0661,0.106,-0.207,-0.584
2020,5,14,2,-0.549,-0.525,-0.162,-0.158,.,-0.171,-0.101,0.121,-0.455,-0.472
2020,5,14,4,-0.546,-0.617,-0.19,-0.197,-0.203,-0.181,-0.362,0.0542,-0.285,-0.62
2020,5,14,5,-0.374,-0.684,-0.0153,-0.16,-0.0429,0.00963,0.0536,0.126,-0.195,-0.679
2020,5,14,6,-0.62,-0.678,-0.278,-0.293,-0.249,-0.256,-0.438,0.12,-0.449,-0.693
2020,5,14,8,-0.581,-0.61,-0.213,-0.235,-0.133,-0.206,-0.366,0.0625,-0.33,-0.679
2020,5,14,9,-0.63,-0.673,-0.239,-0.242,-0.234,-0.234,-0.354,0.171,-0.538,-0.699
2020,5,14,10,-0.603,-0.7,-0.198,-0.245,-0.0728,-0.182,-0.145,0.207,-0.545,-0.66
2020,5,14,11,-0.665,-0.779,-0.31,-0.343,-0.124,-0.291,-0.365,0.198,-0.421,-0.859
2020,5,14,12,-0.405,-0.632,-0.123,-0.214,-0.0663,-0.121,-0.223,0.115,-0.212,-0.602
2020,5,14,13,-0.46,-0.648,-0.179,-0.217,-0.132,-0.175,-0.256,0.0751,-0.346,-0.652
2020,5,14,15,-0.483,-0.729,-0.121,-0.14,-0.109,-0.0899,-0.295,0.214,-0.172,-0.581
2020,5,14,16,-0.455,-0.626,-0.094,-0.215,-0.017,-0.103,-0.108,0.092,-0.172,-0.499
2020,5,14,17,-0.533,-0.736,-0.205,-0.271,-0.141,-0.176,-0.293,0.123,-0.488,-0.637
2020,5,14,18,-0.435,-0.775,-0.0521,-0.0175,0.0136,-0.0784,-0.0446,0.0912,-0.225,-0.577
2020,5,14,19,-0.605,-0.631,-0.218,-0.242,-0.175,-0.214,-0.292,0.041,-0.466,-0.642
2020,5,14,20,-0.423,-0.728,-0.123,-0.11,-0.164,-0.112,-0.172,0.0497,-0.212,-0.668
2020,5,14,21,-0.36,-0.663,-0.0613,-0.181,-0.0349,-0.0652,-0.156,0.165,-0.149,-0.604
2020,5,14,22,-0.461,-0.671,-0.123,-0.203,-0.131,-0.108,-0.218,0.13,-0.237,-0.576
2020,5,14,23,-0.469,-0.579,-0.0495,-0.156,-0.00402,-0.0554,-0.00521,0.0101,-0.339,-0.552
2020,5,14,24,-0.523,-0.75,-0.235,-0.277,-0.0517,-0.206,-0.317,0.107,-0.463,-0.701
2020,5,14,25,-0.55,-0.711,-0.191,-0.219,-0.176,-0.139,-0.261,0.171,-0.604,-0.69
2020,5,14,26,-0.472,-0.517,-0.079,-0.181,-0.0298,-0.0814,-0.0652,0.163,-0.491,-0.632
2020,5,14,27,-0.577,-0.617,-0.203,-0.223,-0.161,-0.187,-0.276,0.0975,-0.429,-0.658
2020,5,14,28,-0.396,-0.863,-0.0776,-0.204,-0.0564,-0.094,-0.0186,0.104,-0.145,-0.576
2020,5,14,29,-0.475,-0.788,-0.159,-0.216,-0.167,-0.138,-0.228,0.102,-0.272,-0.65
2020,5,14,30,-0.527,-0.689,-0.168,.,-0.157,-0.172,-0.205,0.135,-0.419,-0.586
2020,5,14,31,-0.42,-0.628,-0.131,-0.148,-0.148,-0.122,-0.186,0.0538,-0.213,-0.621
2020,5,14,32,-0.594,-0.634,-0.261,-0.264,-0.242,-0.265,-0.42,0.164,-0.423,-0.635
2020,5,14,33,-0.501,-0.588,-0.102,-0.118,-0.386,-0.0828,-0.184,0.122,-0.489,-0.583
2020,5,14,34,-0.529,-0.506,-0.167,-0.196,-0.119,-0.127,-0.302,0.215,-0.519,-0.645
2020,5,14,35,-0.674,-0.765,-0.243,-0.124,-0.234,-0.26,-0.333,0.186,-0.575,-0.685
2020,5,14,36,-0.551,-0.757,-0.202,-0.242,-0.158,-0.172,-0.326,0.155,-0.565,-0.658
2020,5,14,37,-0.547,-0.651,-0.212,-0.242,-0.187,-0.207,-0.293,0.0505,-0.322,-0.641
2020,5,14,38,-0.278,-0.482,-0.0176,-0.0464,-0.00136,-0.0049,0.00339,0.137,-0.164,-0.52
2020,5,14,39,-0.456,-0.707,-0.126,-0.256,-0.0739,-0.124,-0.127,0.0908,-0.241,-0.612
2020,5,14,40,-0.362,-0.605,-0.0705,-0.106,-0.0435,-0.0725,-0.129,0.0964,-0.146,-0.623
2020,5,14,41,-0.655,-0.69,-0.276,-0.288,-0.228,-0.279,-0.368,0.0801,-0.401,-0.656
2020,5,14,42,-0.559,-0.624,-0.202,-0.225,-0.197,-0.194,-0.305,0.142,-0.51,-0.632
2020,5,14,44,-0.693,-0.959,-0.332,-0.302,-0.428,-0.329,-0.318,0.0308,-0.565,-0.755
2020,5,14,45,-0.384,-0.511,-0.104,-0.154,-0.0652,-0.107,-0.112,0.0872,-0.22,-0.6
2020,5,14,46,-0.564,-0.484,-0.237,-0.219,-0.361,-0.218,-0.227,-0.0197,-0.336,-0.644
2020,5,14,47,-0.237,-0.6,0.0111,-0.119,0.0764,-0.0287,0.0761,0.147,-0.0914,-0.572
2020,5,14,48,-0.424,-0.679,-0.139,-0.196,-0.0735,-0.124,-0.257,0.0749,-0.243,-0.606
2020,5,14,49,-0.486,-0.536,-0.148,-0.137,-0.168,-0.153,-0.32,0.192,-0.177,-0.582
2020,5,14,50,-0.557,-0.864,-0.153,-0.266,.,-0.104,-0.256,0.0547,-0.64,-0.595
2020,5,14,51,-0.519,-0.695,-0.19,-0.265,-0.0176,-0.165,-0.315,0.0981,-0.353,-0.666
2020,5,14,53,-0.621,-0.69,-0.242,-0.271,-0.239,-0.213,-0.396,0.101,-0.447,-0.674
2020,5,14,54,-0.404,-0.691,-0.0607,-0.263,-0.0451,-0.0592,0.0166,0.141,-0.229,-0.545
2020,5,14,55,-0.551,-0.622,-0.177,-0.206,-0.2,-0.164,-0.19,0.104,-0.402,-0.609
2020,5,14,56,-0.428,-0.706,-0.0873,-0.142,-0.0597,-0.0795,-0.142,0.0618,-0.285,-0.532
2020,5,15,1,-0.34,-0.57,-0.0739,-0.175,-0.0214,-0.0914,-0.0273,0.0932,-0.215,-0.564
2020,5,15,2,-0.559,-0.528,-0.167,-0.167,.,-0.17,-0.136,0.104,-0.508,-0.464
2020,5,15,4,-0.536,-0.621,-0.188,-0.193,-0.201,-0.181,-0.358,0.0383,-0.231,-0.617
2020,5,15,5,-0.377,-0.681,-0.0359,-0.165,-0.0585,-0.015,0.038,0.0763,-0.169,-0.686
2020,5,15,6,-0.618,-0.685,-0.275,-0.291,-0.25,-0.251,-0.435,0.107,-0.436,-0.691
2020,5,15,8,-0.577,-0.618,-0.213,-0.234,-0.132,-0.207,-0.355,0.0499,-0.322,-0.672
2020,5,15,9,-0.618,-0.635,-0.234,-0.238,-0.236,-0.223,-0.352,0.155,-0.534,-0.693
2020,5,15,10,-0.616,-0.703,-0.203,-0.256,-0.0963,-0.184,-0.133,0.201,-0.532,-0.671
2020,5,15,11,-0.668,-0.77,-0.307,-0.337,-0.111,-0.314,-0.38,0.19,-0.414,-0.856
2020,5,15,12,-0.401,-0.625,-0.124,-0.203,-0.0726,-0.123,-0.201,0.0973,-0.199,-0.596
2020,5,15,13,-0.453,-0.617,-0.172,-0.211,-0.12,-0.169,-0.241,0.0652,-0.321,-0.657
2020,5,15,15,-0.484,-0.7,-0.126,-0.146,-0.113,-0.0923,-0.287,0.19,-0.185,-0.587
2020,5,15,16,-0.473,-0.652,-0.116,-0.182,-0.0241,-0.131,-0.101,0.06,-0.19,-0.51
2020,5,15,17,-0.531,-0.738,-0.207,-0.268,-0.147,-0.182,-0.293,0.0971,-0.469,-0.638
2020,5,15,18,-0.423,-0.762,-0.058,-0.0318,-0.00194,-0.0797,-0.063,0.0703,-0.24,-0.563
2020,5,15,19,-0.603,-0.619,-0.221,-0.236,-0.189,-0.22,-0.29,0.0109,-0.411,-0.64
2020,5,15,20,-0.411,-0.745,-0.137,-0.138,-0.172,-0.124,-0.182,0.0365,-0.176,-0.668
2020,5,15,21,-0.357,-0.652,-0.0554,-0.198,-0.0283,-0.0574,-0.137,0.166,-0.146,-0.588
2020,5,15,22,-0.467,-0.678,-0.137,-0.189,-0.157,-0.119,-0.23,0.122,-0.234,-0.584
2020,5,15,23,-0.47,-0.601,-0.0488,-0.12,-0.0019,-0.0597,-0.00133,0.00255,-0.371,-0.554
2020,5,15,24,-0.523,-0.738,-0.225,-0.269,-0.0303,-0.199,-0.304,0.0996,-0.463,-0.691
2020,5,15,25,-0.545,-0.68,-0.188,-0.213,-0.183,-0.138,-0.245,0.158,-0.603,-0.675
2020,5,15,26,-0.467,-0.49,-0.0705,-0.178,-0.0221,-0.0714,-0.0389,0.158,-0.467,-0.621
2020,5,15,27,-0.575,-0.614,-0.211,-0.23,-0.156,-0.196,-0.288,0.0643,-0.407,-0.647
2020,5,15,28,-0.434,-0.86,-0.128,-0.182,-0.131,-0.108,-0.0761,0.069,-0.232,-0.594
2020,5,15,29,-0.474,-0.769,-0.162,-0.222,-0.183,-0.135,-0.233,0.0773,-0.291,-0.648
2020,5,15,30,-0.519,-0.609,-0.155,.,-0.167,-0.156,-0.192,0.132,-0.365,-0.581
2020,5,15,31,-0.417,-0.612,-0.131,-0.157,-0.138,-0.12,-0.194,0.0407,-0.175,-0.607
2020,5,15,32,-0.58,-0.672,-0.252,-0.252,-0.217,-0.262,-0.424,0.142,-0.34,-0.624
2020,5,15,33,-0.499,-0.463,-0.0965,-0.115,-0.358,-0.0744,-0.157,0.107,-0.494,-0.589
2020,5,15,34,-0.529,-0.509,-0.165,-0.196,-0.109,-0.122,-0.296,0.199,-0.516,-0.648
2020,5,15,35,-0.67,-0.788,-0.236,-0.139,-0.237,-0.247,-0.334,0.169,-0.564,-0.684
2020,5,15,36,-0.554,-0.73,-0.201,-0.234,-0.175,-0.174,-0.332,0.142,-0.564,-0.655
2020,5,15,37,-0.54,-0.658,-0.208,-0.235,-0.182,-0.204,-0.271,0.0429,-0.294,-0.638
2020,5,15,38,-0.268,-0.502,-0.0176,-0.049,0.0121,-0.00601,0.0258,0.123,-0.148,-0.514
2020,5,15,39,-0.451,-0.709,-0.12,-0.258,-0.064,-0.118,-0.111,0.0745,-0.214,-0.598
2020,5,15,40,-0.354,-0.636,-0.0866,-0.092,-0.0667,-0.0946,-0.144,0.0558,-0.109,-0.636
2020,5,15,41,-0.645,-0.679,-0.269,-0.263,-0.237,-0.275,-0.353,0.0694,-0.394,-0.656
2020,5,15,42,-0.553,-0.618,-0.19,-0.2,-0.193,-0.187,-0.297,0.133,-0.467,-0.619
2020,5,15,44,-0.693,-0.943,-0.332,-0.32,-0.398,-0.321,-0.28,0.0197,-0.554,-0.75
2020,5,15,45,-0.371,-0.538,-0.0978,-0.14,-0.0533,-0.105,-0.0911,0.0808,-0.2,-0.589
2020,5,15,46,-0.56,-0.494,-0.231,-0.222,-0.315,-0.218,-0.198,-0.039,-0.323,-0.646
2020,5,15,47,-0.23,-0.555,0.0162,-0.108,0.0795,-0.0228,0.1,0.14,-0.0767,-0.555
2020,5,15,48,-0.431,-0.674,-0.147,-0.198,-0.0825,-0.136,-0.257,0.0537,-0.246,-0.61
2020,5,15,49,-0.486,-0.585,-0.157,-0.141,-0.185,-0.164,-0.32,0.175,-0.173,-0.578
